,id,stars,results,scores,comment,url
67,68,3,积极,0.16253968253968254,"(Editorial Note: I realize it sounds incredibly pretentious to speak on the translation, given that I can't read the original Chinese. As a disclaimer, let me say that the most important aspects of translation for me are interest and readability. I couldn't care less about the 'accuracy', or 'tone of the original work,' etc.).  Perhaps I want something different from a translation than most. While many scholars want the reader to see the flavor of the Chinese original, I want the work to stand on its own in my language. I don't want to have to learn Chinese in order to appreciate the work. With these thoughts in mind, I am disappointed in Jenner's translation of 'Journey to the West'.  I am no scholar. While I have read a few works here and there, the reading was solely for my amusement. To be sure, some of the works of ancient Chinese literature have truly moved me (I have read 'Three Kingdoms' four times, straight through, and have perused it uncountably often). I challenge any reader to find a better adventure tale than Shapiro's retelling of 'Outlaws of the Marsh', and 'The Scholars' has an immediacy even in today's world. However, while the saga of the Monkey King can be at times engaging, I often lose focus sifting through the religious imagery and boring poetry (yes, I suppose it is very good, but most of these poems sound the same, so that in the end, every poetic retelling of a battle or a landscape might as well be the first).  I think that the elements of a TREMENDOUS story are present (indeed, Monkey is a household name among Asian children, even today), but few children or adults can suffer through the tedium of passages such as 'Most benevelont and merciful Boddhisattva' or 'Enlightened Teacher of the Way and Most Compassionate Buddha' over and over. Call me sacreligious, but this is too much. I wish that Jenner's work more resembled Shapiro's, where poetry is often translated as prose or deleted altogether, so as NOT to give away the plot of an entire chapter. Five stars to the work, one to the translation for an average of three altogether.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
68,69,3,积极,0.011666666666666665,"The book was good but I thought that the spirit and demon stories are too much the same over and over.  Especially when the author translate the  phrase 'the two fought for so many rounds and neither seem to emerge to a victory.' every time Monkey King fights the demons.  Believe me, it gets old.  And Tang priest is made out to be so wimpy, crying all of the times he's caught by the demons.  I know he's supposed to be a mortal man, but, common!  crying like a baby whenever he's caught?  Another thing, why hasn't the Tang priest trust Monkey King's judgement on knowing when they meet spirits and demons?  They have been traveling together for like ten years or so.  I had to skip a lot because got tired of reading the same type of monsters capturing them and what Monkey King has to go thru to save them.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
69,70,4,积极,0.14133986928104575,"This is the second complete English translation of 'A Journey to the West', the first being Yu's.  Jenner's version makes compelling reading and I found it very difficult to put the book down.  The translation is sprightly and idiomatic and the extensive passages in verse are attractively rendered. The only demerits are the lack of footnotes to explain some of the references to individuals and doctrines (for which one needs Yu's version) and the relatively poor standard of printing and typography: better proof-reading would have helped!  However, I cannot say that these shortcomings impaired my enjoyment of these volumes and I would strongly recommend them to anyone in search of a readable version of this engrossing epic.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
70,71,1,消极,-0.125,"poor translating , the story is great but poor choice of wording make it difficult to read.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
71,72,5,积极,0.10312500000000001,"An excellent translation, complete. Very complete. The full tale is very long, so most editions are abridged. It is not easy reading for westerners, it's an ancient Daoist Chinese tale with absolutely no quarter given to modern western minds. However, it is definitely worth the effort. This is not considered a classic for nothing. For those not familiar with the story, it is a mythological recounting of the adventures of an actual Chinese monk who travelled to India through countless perils. Probably the closest in Anglo-Saxon tradition is Beowulf, which recounts Scandanavian history in the same way. Journey to the West isn't simply high adventure, though. Each of the adventures explores specific issues and the Chinese Daoist interpretation. It is thus intended as educational. As a guide to thoughts strange and alien to western minds, it is second to none. Teaching stories exist in many ancient cultures, but none are as comprehensive.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
72,73,5,积极,0.33166666666666667,"Journey to the West is one of THE GREAT classics of literature, infinitely superior to most of them in that it is NOT about war, conquest, and glorified murder; it is a blend of history, myth, poetry, and spiritual quest. Mary Zimmerman has distilled the essence of the epic into a performable length that retains all the original elements. There is a brief exchange of poetry to give audiences a taste of the wonderful range of poems in the original text; there is a succinct casting of the historical significance of the actual pilgrimage made; the elegant narrative devices carry the story along its 16 year course with both divine swiftness and mundane agony; the events depicted mark truly significant spiritual experiences. The delightful humor is preserved, and the epiphanies shine through.  Sure, I wish Zimmerman had included the attempt on the monk's life when Monkey tricks the monster into swallowing him and then does calisthenics in the monster's tummy until the monk is freed, but that is just a personal favorite, and the stage directions do allow for additional incidents to be mimed in the background, so....  Truly a masterpiece of adaptive script writing and stage design! If you EVER get the chance to see this play performed, make it a priority. This is one of the happiest stage experiences ever crafted.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
73,74,4,积极,0.1540822339036625,"There are, at present, two complete versions of the long Chinese comic novel 'Journey to the West'.  One of them, the more recent, is published by Anthony Yu at Chicago University Press.  The other, an older version made by W. J. F. Brenner for the Foreign Language Press, is made over five decades ago, but is as yet still not completely superseded.  Looking through the translations, it's obvious that both are worthy undertakings by two enthusiatic contemporary Sinologists.  Anthony Yu, though not a native English speaker, is professor of East Asian studies at the Chicago University, an expert in his field, and an ethnic Chinese.  Brenner is a long-time Sino translator who has rendered his fair share of Chinese classics into English.  So how did these two translations fare compared with each other?  Brenner is a no-nonsensical and very sensible translator of the Wu Cheng'en's book.  While he doesn't take great liberties with the text, when required, he demonstrates lots of felicities in reframing Chinese ideas and philosophies into English. Take the beginning for instance, a difficult passage which involves understanding of Chinese arithmetics and metaphysics.  Here is Brenner's version:  'In the arithmetic of the universe, 129,600 years make one cycle. Each cycle can be divided into twelve phases: I, II, III, IV, V, VI, VII. VIII, IX, X, XI and XII, the twelve branches. Each phase lasts 10,800 years.  'Now within a single day, the positive begins at the time I; at II the cock crows; at III it is not quite light; at IV the sun rises; V is after breakfast; and at VI one does business. VII is when the sun reaches noon; at VIII it is slipping towards the west; IX is late afternoon; the sun sets at X; XI is dusk; and at XII people settle down for the night.'  This is elegant as is readable and comprehensible to an English audience.  Although Brenner forgoes the nitty-gritties of exact transliteration, he did not excise anything of note, and got the gist of the passage right.  One could imagine this is how the author would have composed in English.  Brenner's translation is consistently fine and accurate.  His language is on the whole simple and easily understood as long you have a high school degree.  Where Brenner is more limited, as compared to Arthur Waley's classic abridged 'Monkey', is in recreating the full range of tones and satiric emotions of the original.  'Journey to the West' is a satirical, high-spirited adventure story; Brenner is idiomatic and readable, but he can occasionally sacrifice some of the original's comic mischievousness.  Here Waley is incomparable; though he may sound a little arch, one has no doubt Waley is at one with Wu Cheng'en's spirit.  Brenner, on the other hand, can at times sound a little too matter-of-factly.  There are moments where you will chuckle in delight reading Waley, but might not do so with Brenner.  Now to Anthony Yu's version.  Made in the 1980s, it, too, is a highly commendable piece of work.  The first thing one notices about it is its extreme faithfulness to the text - even more so than Brenner's.  At times, it even strikes one as being slavish.  One must praise his version for being so strictly straightforward, though at times this literalmindedness makes some word choices incomprehensible to English readers.  Take his constant rendition of 'Wood Mother' for instance, a term which has no meaning whatsoever in English, or 'eating rice' for 'taking a meal'.  This is a version especially good if you know your Chinese and would like a crib to read the original with.  While maybe not as idiomatic as Brenner, Yu is even more academic and scholarly in that he attempts to translate every character of the language.  Faithfulness to the letter of the text takes foremost priority, sometimes over readibility. The success rate is varying, but the translation is on the whole an admirable one.  Comparing the two, both Yu and Brenner can be recommended.  Yu would be first choice if fidelity to the text is your priority.  If you prefer your English to be more idiomatic and the story to flow better, Brenner should be considered.  The two run pretty close and neither is yards ahead of the other.  But Waley's translation is still a marvellous read, and even if it is highly abridged, it should under no circumstances be forgotten.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
74,75,5,积极,0.25,"Nice story. Very entertaining. Full of important allegory. For example, if you find yourself in the company of a pig, a monkey, and a horse, do you really think you can stay out of trouble? Or will the pig, the horse, and the monkey redeem themselves by saving your bacon? And can you really get where you are going without them? Or should you choose a different destination and leave the pig, the monkey, and the horse where you found them? You can see that it gets really interesting. We all go through life with this barnyard coterie of associates, and what we think of them and how well we collaborate is of the utmost importance, so that is what I am thinking as I reflect on this very interesting, not to mention fun, book.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
75,76,4,积极,0.09045893719806763,"I finally finished Journey to the West the other day. At over 3,000 pages across four volumes, it's quite a journey in and of itself. I will examine plot, characters and polish before assigning a grade.   This is a review of the novel as a whole. I might do something more specific at a later date.   PLOT   The novel itself is basically two stories. First is the Rise and Fall of the Monkey King and the second is Xuanzang's journey to fetch scriptures from Thunder Monastery.   The Rise and Fall of Monkey is like a Protagonists Journey to Villain. It starts off with Stone Monkey becoming the Handsome Monkey King and going on adventures to protect his kingdom from threats, up to and including death-by-old-age. Then he gets so full of himself he attacks gods and rebels against heaven. In the end this villain is defeated.   The plot is quick, fast paced and constantly escalates. The method by which Monkey becomes so powerful makes sense. The series of events that lead to him trapped under Five Elements Mountain is driven by character decisions. It can stand alone as a complete story. Naturally, Monkey fans want to see him get out from under that rock but it can stand alone.   The rest of the novel is Xuanzang's journey to fetch scriptures. It has an interesting start. There's this Dante's Inferno thing as part of the set up and there's also how Xuanzang gets involved in the quest and then how he recruits his three disciples. Then it's basically filler until they reach Thunder Monastery.   The Pilgrims encounter demons that want to eat/seduce Xuanzang and Monkey has to rescue him. Usually, he has to seek help from other deities instead of simply smashing everything in his path. There's occasional variations, like helping a kingdom from an unrelated demon scheme, problems with humans, or a Broken Bridge.   I like the ending. It's a good ending, with closure and such.   CHARACTERS  Because there is No Antagonist, the only developed main characters here are the pilgrims themselves.   Xuanzang is basically a walking plot device because he takes no action other than starting the journey and placing the headband on Monkey's head. Monkey could jump back and forth between Thunder Monastery and Tang capital twenty times with ease but Xuanzang is mortal and cannot ride on clouds so he has to go the long and hard way. He gets captured to involve the Pilgrims in the affairs of demons along the way and insists on helping everyone (even if they're a demon in disguise), thus providing the excuse to delay the Journey.  If the other three characters in your cast are criminal demons, then it's necessary to have somebody like this but he could stand to be more like a true Good Shepherd and less like a jerkass.   Monkey is like a Trope Maker or something for general shonen anime heroes: he's rude, arrogant, and defeats enemies by beating them senseless with his superior martial arts but he is also driven by a kind heart that wants to protect his subjects. In addition, he is an old and cunning trickster. Many of his victories rely on sneaking around gathering Intel and then devising a strategy to overcome his opponent's advantages. He also knows more about Buddhist teachings than his own master, who was raised a Buddhist monk.   Pig is basically a sidekick type character. He makes wisecracks, helps the hero in small ways, and gets captured occasionally.   There isn't much to say about Friar Sand (or the dragon prince/horse for that matter).   POLISH   When you're translating over 3,000 pages of Chinese into English, there's bound to be some typos. I only found a couple, which is admirable on the part of the translator.   Trickster Eric Novels gives Journey to the West a B+",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
76,77,5,积极,0.19328703703703706,"For any translated work, reader should own 2 for parallel reading, and this one is a direct translation. The author uses split-character method to create 4 main characters: Master, Monkey, Pig and Sandy. that actually one person that holds all these character on a struggling road for good. Master fears, Monkey dares, Pig lusts, Sandy dumb, of course each one holds more related natures not to mention, I hate many critics state that Sandy is not fully developed, that's exactly such person, that we may find him at our work place and in government office too. And another things, a reader may find out that those road blocks, demons and monsters are actually closely related to many gods, sages, and even Buddhas' their family, servants, or weaponary or item which their belongings that cause all the troubles for the 4 and the common people on earth. True, Wu Kong wants to be great, he is great; San Zang wants to get all wisdom scroll for his nation (people), even the gods support them, but who are truly blocking them to do so? This is not only satire to religion and government, it reaches deeper and much farther than To the West. It is a journey or reflection that author carries us to experience and each reflection after beating away a demon, and at last even Buddha calls a storm to sink some of their scrolls. Just look around company, society, government, or even religious institute, or any institute, as long as one who recognizes himself in it and strives for good, then he may obtain the experience and nature of the 4 main characters, and he would also discover all the gods and demons: jade emperor, Guan Yi, White Bone Fairy.... Welcome the Journey to the West, it's better than Disney world, coz this mythical world is 100% real :-)",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
77,78,3,积极,0.08437499999999999,"I should point out that I am just a product of the American public education system who only knows english. I read this in my free time and knew little to to nothing of Chinese history.  Somethings, I feel, are definately lost in translation here. I understand that much of the Poetry is layed out in beautiful rhymes and even set to music in Mandarin or whatever dialect came first but to read these parts translated quite so literaly into english is as painful as it is reduntant. I tried to skip some of it but once in a while, there is one tiny detail that you have to catch in the poetry explanations that are integral to the overal story of a given chapter. In that respect, we pay a culture penalty for reading this in english, no matter how skillfully this book was translated.  The origion chapters for the main characters where a thrill ride and every bit worth the cost of the book. After you have established the characters and their origion stories and they set off on their, well.. 'Journey to the West', some of the monster stories start to follow simular patterns. The middle to end parts of this book may have made for an entertaining tv series. Every chapter there was always some kind of monster trying to eat the Tang Priest guy that Monkey and company where escourting. If it wasn't scary monster animal/demon spirits trying to eat the Monk to gain immortality, it was some female monster/animal/demon spirit trying to have sex with the Tang priest to gain immortality because he was an 8th generation reincarnated virgin saint or something. These stories are intermitten with other chapters that had to do with them taking a detour or having to deal with someone from Monkey's past or some monsters trying to mess with our hero's for whatever reason.  There are alot of crossover cameos from other numerous Chinese and Indian storys and mythologies. To that end, it has sort of a Shrek 2 vibe to it. This book is an epic, every bit as worthy, if not more so, than the likes of the Illiad or The Lord of the Rings. This also reads like a comic book that hasn't been fully illistrated yet. Nobody tell Frank Miller. The battle scenes go on for several pages at times. If thats your thing, there you go. If you don't mind skimming through a dab of gibberish here or there to get to a great story, this book is for you. Fair warning, you may not get through it in one sitting, It did run over 2000 pages.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4
78,79,5,积极,0.21524509803921568,"Journey to the West is probably the most well-known tale amongst Chinese folk the world over.  It is a story that has been adapted in the form of operas, television series, cartoons and movies many times over.  To be able to read a complete and unabridged version of this epic is a joy indeed.  My only regret is that as a Western-educated Chinese, I am not able to read this masterpiece in it's original language.  Although the translator does a very good job at translating the book, I am sure many nuances and subtleties of the Chinese language have been lost in the translation. The story is a simple one.  Set during the early Tang dynasty (the peak of Chinese civilisation), a holy Buddhist monk has to travel from China to India to collect the true Mahayana Buddhist scriptures from the Lord Buddha himself, in order to bring enlightenment to his fellow country men.  The journey is a long and ardous one, not least because numerous demons lie waiting in ambush for a chance to capture and eat the monk, as his holy body will confer immortality on whoever eats it.  Thus, the Goddess of Compassion assembles a strange group of bodyguards for the monk: the proud and mischievous Monkey, the lustful and greedy Pig, the loyal and steadfast Friar Sand, and a Dragon Prince transformed into a horse.  Their various adventures are so full of humor and wacky hijinks that I cannot help myself from laughing out from time to time.  Monkey is the ultimate Chinese version of the universal trickster-hero.  Do yourself a favor and pick up this book.  You will not regret it for a moment.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
79,80,4,积极,0.11458333333333336,"This is a great Chinese classic!  I think that the translation is not too bad (given its history), and it would be fun to read aloud.  I like how the books are divided, and the illustrations from the Qing dynasty are also fascinating.  As for the content, I think it is probably widely known among people who study Chinese culture.  The most lovable character is obviously Monkey, who will stop at nothing to protect his feeble Buddhist master the Tang priest Sanzang.  Zhu the pig is also interesting as an incessantly loathsome character who specializes in overeating and over-indulging in just about everything.  The only character I think could have been more developed was Friar Sand.. :(.  The most predictable one was Quan Yin who always ends up saving Monkey for the first two books.  Some great moments were: the manfruit, the false Western Heaven, and of course Monkey's bad behavior in the first 20 chapters of the book.  Its a great read for any age.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
80,81,5,积极,0.22653508771929828,"This definitive three volume set of 'Journey To The West' by Wu Cheng'en is a must read for anyone interested in fantasy and Chinese mythology.  'Journey To The West' has everything from monkey mayhem to monsters, and magic.  The quest for the sacred Buddhist sutras in India makes for an exciting journey filled with danger, demons and damsels.  If you love classic Chinese literature or Buddhism, then you have to read 'Journey To The West'.  I understand that in 2001, a TV movie entitled, 'The Monkey King' is scheduled for released.  The following is a summary of the movie:  'American journalist Nick Orton is caught up in the world of Chinese gods and monsters while on a search for the long lost manuscript to 'Hsi Yu Chi' (The Journey to the West) by Wu Ch'eng En. He is accompanied on his journey by a humanoid ape with incredible strength and magical powers, a humanoid pig-man, and his brother-in-arms, an ex-cannibal. Based on one of the greatest stories in Chinese history.'  (Lawrence De Meza from imdb.com)  So what are you waiting for, buy it now and read it before 'Monkey King' mania sweeps the States!",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
81,82,5,积极,0.16961722488038278,"When I was younger, I saw first on TV and then later at a Kiddies Mattinee a movie 'Alakazam, the Great'.  If fascinated me, and as I studied more and more mythology, I realized that it must have come from a mythic source, and I tried to find that source for over 30 years.  Last Spring I found out it was part of this book by watching a made for TV movies, called 'The Monkey King'.  Here was the story I had been searching to find in this movie named and that is when I began to look for this book.  True this book has pages that are so thin that they are like tissue, but they have beautiful illustrations and in these illustrations are the characters of Alakazam, though he is only known as Monkey here in this Chinese Buddhist tale of pilgamage, and the adventures along the way.  I am used to Western Mythology, Classical, Norse, and Celtic so this was a journey that had new meaning for me.  And like the characters of this journey, it is a journey into a new and as yet source of spirituality that has much influence in the world.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
82,83,2,积极,0.12764831349206343,"Though 'Journey to the West' is immeasurably important in the history of fiction, I find it hard to recommend it in its entirety. Sure, the story itself is a classic, but it, for the most part, is also incredibly dull, repetitive, and downright confusing as an actual novel. For instance, the story begins with a longwinded explanation of how the Kalpa system works. Fine, that's pretty interesting. This serves as a transition into the actual story, which begins like so: 'There was once a magic stone on the top of this mountain which was thirty'six feet five inches high and twenty'four feet round. It was thirty'six feet five inches high to correspond with the 365 degrees of the heavens, and twenty'four feet round to match the twenty'four divisions of the solar calendar. On top of it were nine apertures and eight holes, for the Nine Palaces and the Eight Trigrams.'  Okay, we get it. There was a rock on a mountain. Moving on...  'There were no trees around it to give shade, but magic fungus and orchids clung to its sides. Ever since Creation began it had been receiving the truth of Heaven, the beauty of Earth, the essence of the Sun and the splendour of the Moon; and as it had been influenced by them for so long it had miraculous powers. It developed a magic womb, which burst open one day to produce a stone egg about the size of a ball. When the wind blew on this egg it turned into a stone monkey.'  Wait, what? How? Back it up a second! Hey!  'When the stone monkey had learned to crawl and walk, he bowed to each of the four quarters. As his eyes moved, two beams of golden light shot towards the Pole Star palace.'  Huh?! Why?!  I assumed that the monkey's origin was in line with the mythical creator Pan Gu's, given the similarities, but after page one, it's never acknowledged. We never learn why the rock changes into a monkey of anything in the universe it could've been. And the light thing? No hint of reason is given, it just happens. There are plenty of moments like this. Bizarre, mystical mumbo jumbo that's never explained. I've asked fans and scholars alike about this scene, and to this day, there is no explanation of what the hell it's supposed to mean.  Oh, and the poetry... ugh. Every few paragraphs, the story suddenly grinds to a halt so that the narrator can expound an awkwardly translated poem. Usually, these serve to replace the conventional act of conveniently describing something. Usually, this means pointing out every intricate detail of a character's outfit or a plot of land for no real reason. Maybe it sounds wonderful in its original Chinese, but the translations I've read are all cringe-worthy. Here's an example, also from the first few pages. This one describes a feast:  'Golden pills and pearl pellets, Bursting red and plump yellow. The golden pills and pearl pellets were winter cherries, beautiful and sweet; The bursting red and plump yellow were ripe plums, tasty and sharp. Fresh, sweet'fleshed longans with thin skins. Fiery lichees with tiny stones in a red sack. Branch after branch of crab'apples, Yellow'skinned loquats with their leaves on. Rabbit'head pears and chicken'heart jujubes To quench your thirst, remove your cares, and sober you up. Fragrant peaches and tender apricots, As sweet and luscious as jade wine.'  This goes on for a page and a half. I think that just about explains it.   That said, this novel has a major upside: the actual story of the first seven chapters. Though it's largely considered a prologue by purists (most of whom just Wikipedia summaries of chapter eight and up) the wild adventure of Sun Wukong the monkey king, which I'll call Part One for convenience's sake, is the only part anyone really cares about. Poetry and lackluster prose aside, Part One is one big swashbuckling adventure, following Wukong's rise to power and war against Heaven. It's colorful, epic, and the only section that follows a consistant plot. It also contains some of the most famous moments in Chinese fiction, including Wukong's training (the basis for Yoda in The Empire Strikes Back), the Buddha's Palm scene, and one incredible chase sequence that really knocked me off my feet. When Part One wraps up, though, everything goes downhill.  The actual journey westward sees a main character switch and a change in format. The alleged meat-and-potatoes of the novel follows a monk named Xuanzang as he and his four desciples, including Wukong, as they travel to India to acquire a set of scriptures. This section takes from Chapter 8 to 97, and between those points, there is no concept of coherence or character development. It's entirely episodic and formulaic to a point where you can skip 95% of it and nothing will have moved forward. Most of these episodes consist of Xuanzang being kidnapped by a monster-of-the-week and Wukong saving him while their comrades contribute little to nothing at all. It gets old fast, and the overly direct translations don't help at all.  There is very little reason to keep reading after Part One. Some of the demons during the main quest are fun, I very much like the main party, even if none of them develop at all during the course of the story, but there isn't much to go on once Sun Wukong steps out of the limelight in Chapter 8.  Instead, I recommend a few alternatives.  -The kid's TV series that aired on the BBC in the 80's, called 'Monkey'. It's pure, hyperactive, campy fun.  -The Chinese animated film 'Havoc in Heaven' is a beautiful rendering of Part One only.  -Arthur Waley's famous abridged version, also called 'Monkey' cuts out most of the repitition and all of the poetry. It's snappy, whimsical, and much better paced than the massive original.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
83,84,5,积极,0.5166666666666667,"This book is one of the Four Great Novels in China. Everybody in China know this story. Sun WuKong--the monkey, Zhu Bajie--the pig, everybody like them. Though it was written in 1570s, it is still a great book for children.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
84,85,5,积极,0.2162244897959184,"Journey to the West, translated by W J F Jenner, is a little too good a translation. The Chinese love their bureaucracy. Numbers are very important and interesting to them as are titles and position.  Translating all the boring bits does not make for a good read, but it does make for an excellent insight into Chinese culture, not on a mythological level (the rest of the novel does a great job of that) but on the day to day level and how government affects their day to day life.  To that end, it's a very good translation. A bit boring at times, if you're not one for too much detail that bears little relevance to the plot. Characters are named with grand titles but never appear again, while minor characters will receive fully fleshed out back stories that seem tangential to the original story but soon tie neatly in.  A very good set of books. Interesting, boring at times, but as pure as it can be to the source material without learning one of the most difficult languages in the world.  Also, this is the story that inspired Monkey Magic and Dragon Ball. If you're fan of either, it's a good read just out of curiosity.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
85,86,5,积极,0.035833333333333335,"While the story is long and can get repetitive at times, it is a classic.  If you wish to undersatnd the culture of China in any way, you must be familiar with this story.  Go Monkey!",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
86,87,5,积极,0.275,"IF you like mythic kung fu movies, you will be thrilled with this book.  Its 1000 times more baddazzz than any related movie or cartoon you could hope to see.  I would compare it to the Oz books mixed with the Orlando epics.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
87,88,5,积极,0.9,A great book. Ahead of its time.  Author did a magnificent job,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5
88,89,5,中立,0.0,Am looking forward to read it.  E.Lauterbach,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
89,90,5,中立,0.0,"Bought for my son, he loves the books",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
90,91,3,积极,0.027136752136752148,"I have yet to actually sit down and read these books but I wanted to review the quality of the item. The box tore easily, The pages are super thin to point you can see through them, there was glue on the binding and covers of all 4 books that was easily scratched off with my nail, and the pages of one book were cut wrong; a section was too short and the top of them were connected and had to be torn apart. Not worth the money from quality alone. Reading some other reviews I learned the translation is in accurate or sloppy.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
91,92,5,积极,0.2857142857142857,"If you are interested in Buddhism, you will enjoy this book.  It helps to already know something about the religion.  As a bonus, the box has a nifty color picture of the Tang monk, and the book covers have nice color pictures of Monkey, Pig and Friar Sand. The adventures are a bit repetitious, but a hoot--Monkey is the ultimate fearless deal-maker, ready to fight on his own or call in favors to get the job done.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
