id,comment,url,star
67,"...comes 'The Crab-Flower Club', the second part of 'The Story of the Stone'.  The author continues to immerse the reader in the everyday details of upper-class life in Qing China, but expect more character development than plot development in this volume.  Definitely moves at a slower pace than Volume 1.","https://www.amazon.com/Story-Stone-known-Dream-Chamber/product-reviews/B00OVM4KW2/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",2
68,"I recently purchased this book because I've read it in the past and will need to make reference to it (though I have pretensions of scholarship, this is not a scholarly review!).  I enjoy reading everything written by Anthony Yu.  In _Re-Reading_ I appreciate his detailed analysis and his direct comment on religious elements in Honglou Meng (Dream of the red chamber).  Anthony Yu is willing to take on the broad community of scholars to make his particular points of emphasis and in Re-Reading I feel he especially allows for a closer sympathy to the characters of the novel and their engagement with their own destinies.  Some may feel the theory to be a little steep but I feel the whole discussion helps me personally to work through what I see in the novel.","https://www.amazon.com/Rereading-Stone-Desire-Fiction-Chamber/product-reviews/0691015619/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
69,"I purchased this for my brother as a Christmas gift. Like me, he is a book collector, and has been wanting the first volume of this title, 'A Dream of Red Mansions' for some time now (he already has Volumes 2 and 3). I purchased this book through a third party vendor here on Amazon and the book arrived intact and in excellent, almost new condition. It is a hardcover, printed in China, and is the first edition. The book contains some beautiful color illustrations depicting important scenes from the book. A classic of Chinese literature, this is a story that will appeal to readers keen to explore the diversity in world literature.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
70,"This is one of the most interesting and profound novels I have read, a masterpiece of Chinese literature and a world class contribution. I genuinely enjoyed this translation of this 250-year old novel. The text flowed well and was clear and understandable.  The Preface was well-written and extremely helpful to understanding this novel and the provenance of the text. Note that the original author had died after completing the first 80 chapters, and a different author made up the concluding 40 chapters. Those last 40 chapters were clearly not up to par, both in terms of literary quality, and in sticking to the character, spirit, and plot trajectory of the original novel. I therefore decided to stop reading at chapter 82 in Vol. 5. The original 80 chapters are a masterpiece however. The poetry therein stands out of itself as great literature. The descriptions and characterization are so realistic you feel as if you have known those people and places for years. I would say this is a must-read!  I am studying Chinese and but my reading is not good enough to be able to read the original of this famous classic novel.  What I really liked about this edition was having Chinese and English face to face, which helps me practice reading my Chinese.  The English translation is generally good - it is easily readable, yet sticks closely to the Chinese original.  It is not exact in some cases, especially when it comes to some of the names.  Endnotes explain the meaning of the Chinese names, but there's relatively few of them so they don't disrupt the flow of the text.  The 6 volumes are thick and heavy, and we are treated to a full page illustration in the style of Chinese painting every other chapter.  That's about 60 paintings.  The reason I give it a star less is the prevalence of typos.  You're likely to encounter one every page or every few pages.  Most were obvious and easy to correct, but it was rather annoying.  A little more quality control in the typesetting would have helped.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
71,"It will take a while to finish, but I love the book so far!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
72,"Present Chinese culture rests on seven pillars. One of these is the sayings of Kung Fu Tse, the others are found embodied in the 'Four Classics', of which this is one. An easy read, an easy interpretation. Highly recommend for any traveler, and those who want to understand our Oriental Neighbor.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
73,"I read this book second of the 4 classics (or 5 depending on who you speak to) It was like watching a long, slow soap opera. The descriptions of food, clothing, and gifts were amazing. Just the long chapters discussing house politics and Baoyu's aloofness made me force myself to finish. The ending was really good, and somewhat unexpected.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
74,"Romanization schemes for Chinese are notoriously imperfect, if for no other reasons than that 4 tones -- 5 if you count a null tone sometimes used -- are not immediately obvious to those who do not have a speaking knowledge of any of the Chinese dialects.  Perhaps I am prejudiced, having learned Chinese primarily using texts that happened to (mostly) rely on the Pinyin system.  However, it seems to me that Pinyin has the distinct merit of adhering most closely to the principles of most of the primary European languages (especially Spanish, Italian and other Romance languages) where vowel sounds are far more regular and predictable than they are in English, particularly.  I can't comment (yet) on this particular translation, though I am working through several other bilingual editions that are part of the same Foreign Language Press publication project, and can give a few early impressions based on what I've read so far.  These translations are commendable in that they seek to provide a full translation of the works in question, thereby attempting to avoid some of the cultural 'hyperbole' that has been attached to some of these works by translators approaching the texts from outside the context of Chinese culture.  As a native-born speaker of English, I did not begin studying Chinese until my late teens and will never have the complete understanding of the culture to argue persuasively over the finer points of these translations.  However, on the intuitive side, I do not a certain defensiveness at times and an effort to provide translations that are either culturally acceptable to present-day political realities in the Chinese mainland regions, or that may simply be dodging some of the tougher editorial calls to be made.  It is very clear, especially in some of the introductory matter that accompanies many texts in this series, that the final English version was approved by someone not a native speaker of idiomatic English.  In most cases, the evidence appears in simple errors of literal translation of phrases that make perfect idiomatic sense in Chinese, but, rendered with too much literal faithfulness, are puzzling to say the least when they are rendered in English.  I would agree with others who've commented that these texts are probably best for someone whose knowledge of Chinese is limited and is looking for an English 'crib sheet' for entering into the Chinese originals (or in some cases, modern Chinese renditions of Classical Chinese texts, as in FLP's 2 volume translation of the works of Zhuangzi).  Note, however, that the FLP translation of Zhuangzi is (unless I'm mistaken) the most complete translation presently available in English, and this is true of many other texts in the FLP's publishing project).  As a student of Chinese language, I really don't care much what romanization method is used.  They are all far from ideal.  What I care about is that someone is making these texts available in English, even if the translations are not always the most poetic -- where poetry is called for.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
75,"I love this story, I have read several different translated versions and this one seems to cover the most in a very condensed paper back. The Original book is over 5000 pages I think and that is before the follow up author took it upon himself to finish the 1835 original unfinished work. Le's put it this way there are several movies the most recent with English sub titles is 28 episodes each an hour and a half long","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
76,"I've stumbled upon an abbreviated version of this book, which contained only 500 pages, and I've so fallen in love with it that I had to purchase the whole rendering, which amounts to almost 2000 pages. There are two fully unabridged translations, and this one is simply excellent. Unlike some other reviewers I find the English language here more than adequate, and the style more than satisfactory, doing honor to the unique original book, I'm sure. The story takes place in old China, describing the life of a young nobleman,- inspired by the author's only son who died young,- his rich background, his loves and disappointments, all that in a mystical way yet with the most elaborated accent on the noble family's daily-life. There are no words to describe the fascination,- the aesthetic appeal that looms from every page,- the garden-scenes which get names in the form of short poems (not unlike the Haiku and Tanka traditional Japanese poems, probably inspired by this Chinese tradition). Reading this book makes the reader actually earn a PHD on the classical Chinese culture of 200-300 years ago, including their costumes, their habits,- (burying faded flowers, crying over them,- can there be anything more touching,- and charming?), their political plots,- the family described being that of noble people who serve the Emperor,- the differences between the masters and the servants, their foods, their sicknesses and cures. You walk with the heroes in their exquisite gardens, full of artificial mountains, brooks, bridges, and of course exotic trees and flowers, you breathe the typical scents, get acquainted with their daily life, the ranks of importance inside the family, (the old widowed grandmother being like their queen, entitled to beat her grownup sons with a cane...) the strict rules of courtship and marriage, their strange illnesses and remedies. Moreover, since the Chinese used to believe in tangible Gods and Goddesses, the other world mixes invariably with this life, and dreams can be simply visits beyond the clouds. Just like Shakespeare, this author too brings ghosts, Gods, magic spells and items into the plots, making the reader swim in the book as if inside the huge brain of interlaced heaven and earth, feasting on both interchangeably. Then come the intricate plots, many of them, interwoven in each other, each one a little drama in the best Shakespearean style, people living and dying for jealousy, envy, greed, treachery, chastity, love,- not unlike Romeo and Juliet, not Italian but Chinese. This book is simply unique, a marvel of beauty, tragedies, exultations, all discovered on each page. Maybe I should simply say that it's the most beautiful book I've ever read. Mind you, I have nothing to do with China, so I am impartial. Recommended with 50 stars out of 5!!! Enjoy!!!By the way it's been one of the 10 bestsellers of all times. So, I'm not alone. Join the 'Redists', as the admirers of this book are officially called.... You'll find in it surprises of all kinds you've never dreamt of!!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
77,"Not a good translation and hard to follow. I wish the translation was better into what is a classic book with many meanings.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",2
78,"This is the story of a great Chinese family in decline.  It is told mainly through the lives of the women and servants of the family and a boy who loved the company of the maids who surround him.  The attention to every domestic detail is delightful.  I think the story takes place in the 17th century.  I don't think it can be read in a hurry.  One needs to be alert while reading so it is not a bedtime book. Allow a year or so to enjoy it.  I return to it again and again.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
79,"This Chinese classic still has the power to surprise and delight.  This edition has good footnotes and good translation, and nice illustrations, though there are some typos and the print is smaller than I'd like.  I bought it used, and it was in very good condition.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
80,"I HEARD OF THIS CHINESE CLASSIC OF LITERATURE AND WAS ABLE TO ENJOY SOME SCENES FROM THE STORY WHEN I VISITED BEIJING, CHINA AND GOT TO VIEW A MAGNIFICENT SCREEN CONTAINING 60 PANELS CONSTRUCTED FOR THE EMPEROR AND CURRENTLY ON DISPLAY AT THE SUMMER PALACE IN NORTHWEST BEIJING. THE SCREEN WAS CREATED FROM PRECIOUS AND SEMI-PRECIOUS MATERIALS AND STANDS 2 METERS TALL. EVERY PANEL IS STRIKING IN APPEARANCE AND CONVINCED ME TO READ THE TRANSLATED VERSION OF THE STORY, BECAUSE OF THE DEDICATION OF ALL OF THE ARTISANS THAT CREATED SUCH AN IMPORTANT DEPICTION OF THE CLASSIC STORY.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
81,"Totally engrossing.  The reader becomes enmeshed in the family and their day to day events. A great read.  Reads like a diary.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
82,"Was given as a Christmas gift to my mother in law.  She was very happy with the set.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
83,"The books are exactly the same as I expected. They are the newest version. They are packed very well. Thank you!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
84,"I have this version as well as the one by the name 'The Story of the Stone' translated by David Hawkes.  I prefer this version over the other because it is straight to the point and, for some reason, I am able to enjoy and visualize the story better. The other book does have nice prose. However, it can feel like it's dragging on.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
85,"good book long on some chapter lots of explain but still good","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
86,"The picture is wrong. It is not that book.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",1
87,"gift","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
88,"it is good present for sb want to read this book","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
89,"There's no need to review the contents of this great book. I just want to mention that this English translation is the most complete and comprehensive, done by the foremost Chinese-English translator team of Yang Hsienyi and his English wife Gladys in the 1970s. I bought the three-volume hardcover set in Shanghai in 1985 and am still reading from it today. So, get the hardcover, NOT the softcover paperback.  The illustrations are fabulous. I have uploaded some high-resolution samples, hopefully the resolution is not degraded.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
90,"This is not a review for the masterwork of Chinese literature, 'A Dream of Red Mansions,' but rather a review of my experience purchasing the edition listed on this product page.  This is very heavily abridged version of the novel, which isn't really made clear on the product description.  It's almost like a Cliffs Notes study guide edition, which is useful to enthusiasts of this novel, but certainly not the product advertised here.  Also, the book that I purchased was advertised as new, and I received a heavily used copy, shipped by Amazon.com no less.  I'd just like to warn potential buyers of this edition.  There is an excellent-- and free-- Kindle edition of this novel in Chinese available on Amazon, so definitely check that out if you're interested in the Chinese edition of this masterwork.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",1
91,"This book is like Anna Karenina in the following ways: Both are masterpieces of epic proportions. Both are considered contenders for being the greatest works of fiction in their respective languages. Both deal with large, upper class families and the lifestyle and intrigue involved. Both are works of realism and paint a complete picture of a society. A Dream of Red Mansions focuses on the love between Baoyu, an unusual child in his early teens who is temperamental and spends most of his time with the girls in the family mansion and Daiyu, a delicate, sensitive and yet witty and extremely clever girl. The two grow up as children and live in the same mansion but the family does not hurry to marry them off as they have other plans for Baoyu. This is the main thread that runs through the novel's amazing 120 chapters. The other sublots are very numerous - there are hundreds - but none of them are sustained for the whole book. The main part of the book is the set of characters. Again there are hundreds but a few main ones which become the most interesting in this drama. There's the conniving Xifeng, Baoyu's strict father, Baoyu's assertive 'other love' Baochai and the like. Unlike Anna Karenina, this book is full of humour, jokes and poems (which was where I think the translation failed the most as Chinese poetry rendered into English seems to lose the plot!). It contains moments of great sadness but also wit and quirkiness. There's been controversy with the amazon reviews of this particular translation. I don't speak Chinese so can't judge it but reading the text, it seemed fine. I guess if I saw another or the original it would change my mind but this one isn't too bad. The novel deals with so many topics that you really get an overview of what life in 18th century upper class urban China was about. It is VERY long but it's amazing how in relating heaps and heaps of seemingly trivial incidents you grow to love many of the characters. It's like most novels are like meeting someone and hence only seeing what they want to show while this novel is like living with them. And trivialities aside, it's very moving. A must for all interested in Chinese society or who don't mind persevering through 1200 pages to read a one of the world's unusual and amazing dynasty chronicles and love stories.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
92,"There are two complete, unabridged translation of the greatest Chinese classical novel of manners 'Dream of the Red Chamber'.  One is the Penguin classics version translated by Oxford doyen David Hawkes and his son-in-law John Minford, now available on paperbacks in 5 volumes under the alternate title 'The Story of the Stone'.  The other is this China Foreign Language Press version made in the late 1970s by Chinese translators Yang Xianyi and his wife Gladys.  With all due respects to the Yangs, their translation just isn't on par with the Penguin's.  The original novel is a paragon of how the classical vernacular Chinese language should be written; Yangs' version is stodgy and half-hearted and captures none of the elegance and depth of the original.  Their English borders on paraphrase at times and they don't appear to bother about stylistic recreation, eg. some sentences don't sound native at all - 'The arrival of the edict rejoiced the hearts of all officials'.  Believe me, reading the original is much, much better.  The Yangs' works could be serviceable (as in their decent Lu Hsun) but this version of 'Dream of the Red Mansions' is embarassingly outclassed by a far superior and more idiomatic rendition: David Hawkes's version is simply unparalleled and a labor of love. Given a choice between the two translations, it's a no-brainer: the Penguin is the winner anytime.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",1
93,"Let it be said first that this translation is probably all a translation should be, ie extremely readable. In fact I wish the English of many modern novelists were as readable as the one in this book. Alas, this classic suffers from the same problem that plagues other Chinese classics -- like 'Water Margin' aka 'Outlaws from the Marsh' which I attempted to read as well -- namely it is impossible to keep track of characters. In the first 50 pages it is fair to say each page introduces at least 2 fresh characters! Of course most of these disappear never to reappear but the result is that you can't relate to individual characters, nor even to a set cast of characters. This problem is so bad here that reading the book like a succession of (very) short stories won't work either. I suspect this problem has partly to do with the transcription of names into romanized alphabet. The name 'Li-Cheng' means nothing in English while in Chinese it can be written in many different ways according to the choice of pictograms(many pictograms being available to translate the same sound). That's why a woman may be named 'Li-You' which may mean Spring-Blossom, Gentle-Breeze etc. The upshot is that the Chinese reader will see and relate to specific Chinese pictograms with their own syllabic meaning and graphical aesthetics, and he will be able to keep names separate in his mind, while the English reader with be stuck with a (meaningless) 'Li-You' (which looks nearly identical to another, equally meaninless 'Li-Yi' two paragragraphs further down). This is compounded by the fact tha 'Li-You' maybe female or male, 'Li' by no means limited to either sex. I suggest translators of this type of litterature should repeat forms of addresses like 'Mr Li-You' or 'Boy Li-you' througout  regardless of whether such distinctions are repeated in the original. Maybe an abridged version of such a classic, with a selection of main characters, would be enough for beginning readers. After all the work is huge, it could survive some pruning. For my part I'll give Chinese classics a break.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",3
94,"The Debt of Tears refers to Lin Daiyu's plaintive, obdurate settlement of her debt with fate and her surrender to lonely circumstances of death. Events in this despondent installment afford layers in increasing intensity of poignancy that presage Lin Daiyu's death and Baoyu's erroneous marriage to Bao-chai at the insistence of the Jias.  The volume begins with an ailing Lin Daiyu dreaming a bad dream that confronts her pent-up fear and fevered mind. Like a rope on a pulley Daiyu's hopes and fears spin up and down with sighs and tears. Her health takes a huge toll and deteriorates drastically. The critical nature of her condition both alarms and frightens the maids who for fear of Baoyu's lapsing into delirium decides to conceal from him. While Daiyu harbors an acute sense of insecurity being an outsider in the Jias mansion and broods about being at the mercy of the Jias, the family deliberately reconsiders the auspicious match between jade and the golden locket. Baochai is crowned with praise for having the aplomb of someone twice her age. Her virtuous disposition finds favor in the eyes of all the ladyships. As the Jias frantically prepare for the wedding without Daiyu's knowing, the delicate frowner happens to eavesdrop the news and plunges into utter mortification. The prophecy contained in her nightmare is to be duly fulfilled after all. Bitterness and grief overwhelm her to the point that she conceives the only way to escape is death. She is determined to undermine her health and seizes her fate.  The marriage between Baoyu and Baochai is an unfortunate mistake. It is an unexpected outcome of an incidence that should have otherwise favored Daiyu and spared her death. The sudden disappearance of Baoyu's jade, ponders Daiyu, nullifies the bond of gold and jade. But little does Daiyu realize that the loss of the jade on which Baoyu's life hinges causes the Jias to panic. The family resorts to hurry the wedding between Baoyu and Baochai to turn Baoyu's luck and rally his spirits. This paradox of the lost jade expounds the mysterious vagaries of destiny, the joy and pathos of life. Over the top of the hurly-burly of the Jias family life, there hangs the consistent reminder of some transcendental existence. Somehow the cycle of life is totally out of our calculation and grip. The wheel of karma is what inevitably governs the cycle of life and the human soul is only playing out a predetermined role. Life doesn't end at death for death is merely dispersion.  The bitter end of the tragic story of love between Baoyu and Daiyu throws the former into a delirium. What follows would be a significant theme Cao Xueqin intends for the novel, elements that take on a greater emphasis than ever after Daiyu's death: Baoyu's enlightenment and disenchantment, the seeing through of red lust, and finally the abjuring of the world.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
95,"FYI, here is the review I posted on Amazon.com review for the Kindle edition of this same unabridged work:  http://www.amazon.com/Dream-Mansion-Complete-Unexpurgated-ebook/product-reviews/B004XO01SA/ref=cm_cr_dp_see_all_btm?ie=UTF8&showViewpoints=1&sortBy=bySubmissionDateDescending  It's by the same translator.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",3
96,"'A Dream of Red Mansions' is a story focusing on a high spiritual love story that happened in a noble family, but what it wants to speak is much far beyond a love story theme. The author's attempt is to depict a macro-viewed picture which leads us to the very deep insight of life itself in complexity and profoundity, and not another Chinese classic writer have been more successful at doing this than him. From innocent to sophisticated, from prosperous to desolate, from enthusiastic to disillusioned; a dream losing at some moment of life course could have been anyone of us' experience, even though we are not nobles. Because of the dream losing, we grew up. After growing up, a decision needs to be made for our lifestyle. Usually we make the decision not only at our own will, some other matters must be considered such as the expectation, pressure, and restriction from family (elders) and society, as well as the advantages they might offer us. So, most of us would go for the social mainstream. Only a few become malcontents by their nature and personalities. And it is the way where the character the book is centered at, Baoyu, put his fate toward on.  However, though Baoyu is unusual, his malcontent spirit was not awakened until he went through some unfortunate events, including the family's decline and the death of his beloved, Daiyu. So he is not a hero but another ordinary person. Like him, every character in 'A Dream of Red Mansions' is ordinary, even they are perhaps attractive, strong-willed, kindhearted, or smart enough, not an exception to Daiyu, the most poetic, sentimental, and highly spiritual girl in the book. That is one of the reasons the readers always love this book so much, since all the characters have been fully humanized by the author's genius writing, they are not the fictional figures only, but like the real people living around us everyday.  The love story between Baoyu and Daiyu is some kind of an inevitable tragedy, because Daiyu is naturally a tragic person. Not only her orphan background, her sensitivity and self-defense, but her purity and dignity, made her hard to find a proper room to live on in the society she lives, probably not even today's. She died at a young age, and the death itself is a tragedy, but what if she did not die young? Sadly, no other ending it would have been but another tragedy for her to keep growing old and living in the earthly world. Her unique character made the source of suffering to her love relationship with Baoyu, but Baoyu's spiritual life could only have been fulfilled by this relationship, because of her incorruptible soul beauty. She is his only soul mate, even though her love never made him peaceful. So to speak, their love story is some kind of an inevitable tragedy. Her death caused a painful impact to him, and brought him to a very deep thought about life's meaning. He realized there is always something beyond our control no matter how hard we try, that's destiny; nothing we can do but be humble while we face something relating to the destiny. Consequently, some power derived from this losing and realizing process pushed him toward another lifestyle. At end, he chose becoming a monk, retiring from the mundaneness, including his responsibilities to the family and society. It might make the readers sad, but it is not a tragedy since it is a choice made after spiritual awakening.  A decision making after we realize something in question will lead us on the proper way to the proper lifestyle suiting us well. Every one may have a different choice from another's after going through some disillusion, we don't necessarily follow Baoyu, but we are still touched by his story. This is another great achievement the author made for 'A Dream of Red Mansions'; he presented a life picture every reader can apply part of it to his own life. It is a very universal human subject that will never fade away all the times.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
97,"Even though some may say that the translation is less then brilliant I still enjoyed the story very much. I was quiet sad actually when the story ended. It made me feel like no other book had ever made me feel. I've always cheered on the good guys like in 'Outlaws of the Marsh' or 'The Three Kingdoms', but this time I really cared about these characters. Shakespeare's got nothing on this story. The charcters expressed the way they felt through poetry and music. I was in the room and I knew these people. It accomplishes everything every other story never could. I'm just afraid I'll never have that same feeling again.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
98,"One of the great classics of world literature. Having read both this translation and the David Hawkes' five volume translation of this novel, I personally prefer this one. Although the David Hawkes translation is smoother and more literary for the English speaking reader, I find that the Yang translation better conveys the atmosphere of 17th and 18th century China and the complex relationships between the various members of the upper class Chia household and their omnipresent bevy of slaves and servants. I even greatly enjoyed, from a tongue-in-cheek perspective, the 'sayings of Chairman Mao' inspired introduction to this translation. I'm now ready to embark on my fourth reading of this book in about as many years.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",5
99,"I searched out this set because my teacher of Chinese medicine had told me that it was her favorite book as a teenager and that she still had the fondest memories of it - yet, she had never read it in English.  When I gave it to her, she beamed, opened to a random page and said, 'I know right where they are in the story although my English doesn't understand every word.'  When I saw her later she told me that her daughter was upset that she hadn't thought of this book for her mom as it brought her so much happiness!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",5
100,"If you want to know the true Chinese culture and society, you must read it!! The greatest book I have ever read. Although Cao Xueqin is not so famous as Shakespear or Charls Dickens in the western world, but I would say his masterpiece-A dream of red mansions-is among the greatest works of the world. Try to read the original Chinese edition, but if you can't, so this book is great for you to improve your Chinese to a very high,very decent level-although this maybe takes you a long long time and much much effort, but believe in yourselves!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",5
101,"Love the tale, compared to the other translation OK, but perhaps the other one is better","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",4
102,"This is book tells the story of a clan which is in the run-down. It is centered in a young man, Baoyu, and all his 'sisters'.  Don't expect a story in the traditional point of view, I mean like greeks said: an introduction, a development and an end.  This does not follow this trend, well, one could say that it sort of has an introduction and an end as a matter of fact but this book must be read as is, just daily life in the Rong and Ning mansions. Do not expect either a very deep story or characters, it is kind of superficial in fact although there a lot of characters and their whereabouts and machinations are told.  It gives an insight though into what might have been the life in that land and in that time, keep in mind though that this still a book.  An overall enjoyable piece.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",3
103,"First thought: THE POETRY RHYMES, OMG!!!!! Second thought: Not the best story line so far, but when you're only on the first volume, you can't really assume much, can you?  Overall: Worth reading, and so far is the BEST translation.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",4
104,"If you want to know the history of Qing dynasty of China, read it; If you want to learn decent Chinese, you must read it; If you want to enjoy the great Chinese culture, you defenitely must read it; The translation is also the best one I have ever seen. But if you try to read the original Chinese edition,maybe you will be more agreed on what I recommended.","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",5
