id,comment,url,star
82,"For anyone who has read the novel 'Romance of the 3 Kingdoms' this is a great adaptation, very close to the source material and even a few things that are left out are generally mentioned in passing. The quality is excellent and this show remains the most expensive show ever made in China. The acting is superb especially the portrayal of Cao Cao, the portrayal is so well done that you will never be able to accept any other actor assigned to this role. Also a great addition is that the names of all the generals are shown when they first appear in each episode, this is really handy considering all the characters. The show starts with the reign of Dong Zhuo and ends after the Sima family usurps the Dynasty. My only slight criticism is that the show does not begin during the Yellow Turban Rebellion. Altogether this is definitely one of the best shows I have ever seen in my entire life. Any fans of the books or video games must see this series.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_5?pageNumber=5",5
83,"I'm an American student who studied Chinese in an intensive immersion program a year ago.  In doing so, I quickly realized that it is extremely difficult for most Americans to enjoy Chinese music, and while China has produced some spectacular films, these are few and far between.  However, this tv show single-handedly re-ignited my interest in Chinese culture after Chinese music and movies had me disillusioned.  It is far lower budget than most American tv shows; however, the story line is incredible and the acting is out of this world.  I've spent the past year since looking for another tv series (American or Chinese) to watch, and nothing I've watched since comes even close to measuring up to Three Kingdoms.  It is even better than Game of Thrones despite its MUCH smaller budget.  To be frank, it is astonishing to me that these DVD's are only sold for $70.  I would be willing to pay at least twice that.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",5
84,"Three Kingdoms: Resurrection of the Dragon brings to the screen the story of a Chinese warrior who enlists in his kingdom's army in order to help bring about peace to his homeland. It's 228 AD and China is divided into three kingdoms warring with one another for total control. The warrior Zhilong, through his superior fighting skills and strategic abilities will rise through the ranks of the army of the Kingdom of Shu and become General in hopes of ending the years of war and division that have decimated the realm. The film combines drama, action, and adventure following in the footsteps of other great Chinese films of recent years. Moreover, the fascinating culture and traditions of China are presented very well in the film, which in turn opens a window into the mysterious Orient. The cast have carried out their performances very well, with their great talent and chemistry clearly showing, thus providing for an entertaining film The plot, the setting, the dialogues, the music, the battle sequences, and the costumes are all very good. In conclusion, Three Kingdoms: Resurrection of the Dragon is definitely worth watching, while for some truly amazing Chinese films try the following: A Battle of Wits, Seven Swords, Crouching Tiger Hidden Dragon, The House of Flying Daggers, The Promise, and Hero.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",4
85,"Review of the Uncut HK version.  Amid the beloved historical epic tales of the 'Battle or Romance of the Three Kingdoms', arose three movies in 2008. The very mediocre 'Empress and the Warriors' with Donnie Yen, and late last year came the first chapter of John Woo's 'Red Cliff'. Daniel Lee's (Dragon Squad) 'Three Kingdoms: Resurrection of the Dragon' was released a few months earlier in Asia than Woo's star-studded film (which I will review later), and has Hong Kong's Andy Lau (Running on Karma) in the lead as the famous General Zhao Zhilong--yes the same guy in the video game named Zhao Yun in 'Dynasty Warriors'. The film has massive commercial appeal, and the film is beautifully shot. However, purists of the tales of the Three Kingdoms will be annoyed and repulsed, as the film does feel a little empty in regards to an intricate storyline and full of historical inaccuracies. (Hint: John Woo's overly exaggerated film about the three kingdoms isn't much better)  228 A.D, before the rise of the Jin Dynasty. The kingdoms of Shu, Wei and Wu are divided. Zhilong (Andy Lau) is a simple soldier from Changsan who becomes a legendary warrior under the employ of Liu (Yueh Huah) who rises from the ranks of the Shu forces to become one of the 'Five Tiger Generals'. Zhilong becomes famous for his many campaigns against Cao and the last surviving general of the 'Five Tigers'. Now, after many years of war, Zhilong is set to make his last stand against Cho's granddaughter--who has become a beautiful, cold and stoic warrior woman; Cao Ling (Maggie Q, Live Free and Die Hard).  The film is narrated by Pingan (Sammo Hung), Zhilong's oldest friend who joined the Liu army with him many years ago. The film is supposed to cover thirty years, Zhilong was a simple soldier who ascends to become a simple general and so the film feels a little too short. There are a lot of plot holes and several important parts missing, but then as a tale being narrated by Pingan who remained a simple soldier in the ranks, I can accept its shortcomings. Pingan never became a part of Zhilong's military unit until his final campaign. The viewer is privy to Zhilong's achievements through the musings of humble Pingan and it is rather hard for Sammo Hung to carry this burden, and purists will undoubtedly become disconnected. Zhilong is a renowned general in the Shu kingdom, he may be remembered as the 'Spartan' of the Liu army--truly legendary and whose name struck fear in the hearts of his enemies.  Thankfully, Andy Lau does turn in a great performance and I am happy to say he isn't miscast. This may well be his best performance since his role in 'The Warlords' with Jet Li. The plot may be a little too simple and doesn't reach Zhilong's epic grandeur, but Lau does the best of what he's got; Lau is playing a larger-than-life character and despite the simple plot, he manages to project the character competently. Maggie Q. is alluring as Cao Ling, and despite her limited screen time, she was exciting and enchanting to watch. The rest of the supporting cast isn't so bad, but we all have to remember that this is a film with Zhilong as its central focus.  Aside from the Pingan narrations, the real problems begin when the film has some 'add-on' characters played by two lesser known performers in the persona of Vanness Wu, and Andy On; they seem to be mere attempts to give the young stars some exposure. (Maggie Q. is just so hot, I don`t mind her at all)  A lot of folks would be interested to see this film because of  truly iconic characters played by accomplished actors such as Sammo Hung, Yueh Hua, Ti Lung, Chen Zhihui; but sadly the film does nothing with them. Zhilong may be the center of the film but all others, disappear after the first half. This film definitely needed to be longer and the significance of the other four 'Tiger Generals' to Zhilong a little more fleshed out.  The action sequences have the usual style of Chinese epics and reminiscent of other films of this kind. The choreography by Yuen Tak is fairly good, although it looked too flashy for my tastes. (as with Woo's 'Red Cliff') The shots are cool and well-choreographed, a blend of the usual wire-fu, wild slow-mo and blood and some gore. Highlights include Zhilong rescuing Liu's son, (which was fairly exciting) and the fight between Cao Ling and Zhilong were very cool to watch. The fights provide great eye candy, but that's all they were; pure eye candy. The film does have a lot of action, it feels more like an action drama and abandons the contemplative nature of the horrors of war.(although it does touch on this idea a little in the final act) Writer/director Daniel Lee does an average job in mixing in emotions and action, but it felt that it reduced its visceral effect. The film has colorful, elaborate costumes and some beautiful cinematography that it will no doubt attract mainstream audiences.  'Three Kingdoms: Resurrection of the Dragon' isn't a bad film, and I rather thought that this may be Daniel Lee's best work. It is a lot better than the abysmal 'Empress and the Warriors' and I've seen John Woo's 'Red Cliff' and believe me, Woo's first take on the 'Three Kingdoms' period was better but only by a tad. The lore and legend of the Three Kingdoms isn't fully fleshed out, and the film does resort to flashy camera tricks and choreographed action sequences. While this may not be exactly be a bad thing, and will no doubt give the non-meticulous viewer a good diversion, purists of its historical significance will be very disappointed since it isn`t as intricately compelling as I wished it to be. The film never does delve into wartime strategy that much and falls to the usual epic trappings of honor, betrayal and fate. This film has massive commercial appeal but quite respectable in its quality. 'Three Kingdoms' is indeed an entertaining experience, but not outstanding and manages to exude coolness throughout--but isn't war supposed to be 'un-cool'?  Another one for the overindulgent International audience for beautiful Chinese epics.  Recommended! [3 ½ Stars]","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",4
86,"There are two things I don't like about this movie.  1.  There are many major details that are not true to history. Fitstly,  Zi Long or Zhao Yun did not die in the battle. He died of old age (1). Secondly, at the battle of Chanban, Liu Bei's wife, Lady Gan was not killed. She's rescued by Zhao Yun.  Thirdly, Zhao Yun never fought with Cao Cao's niece according to history!  You can verify all the details by visiting wikipedia dot org. Sorry, I can't embed the link here. It seems Amazon is blocking that feature. If you find any other reliable website talking about the 3 kingdoms period in China, please put that information here. I'd appreciate that.  2. The acting and directing are not engaging as in other movies of the same genes such as the Warlords. The fighting scenes are so so but they're not good as the ones in the Warlords either.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",2
87,"If ya ever played the video games: Dynasty Warriors or Romance of the 3 Kingdoms which are based on this China's greatest literary classic from the period epic Three Kingdoms: Resurrection of the Dragon. You'll be familier with the characters like Lie Bei, his Five Tiger Generals (ÜÕ>') of the Kingdom of Shu: Zhao Yun, Guan Yu, Zhang Fei, Ma Chao and Huang Zhong;& thier enemy Cao Cao & Cao Pi in this film. Though big-budget Chinese epics have become a mighty familiar sight in recent years, the Three Kingdoms era and its fabled lore is rarely tackled in cinema, making this latest blockbuster from Daniel Lee (Dragon Squad, A Fighter's Blues) a groundbreaking effort. and directed by Daniel Lee with a reported budget of US$25 million.The film is one of the two Three Kingdoms-related films in 2008, the other being John Woo's Red Cliff but Deftly hitting screens before John Woo's Three Kingdoms adaptation Red Cliff, Resurrection of the Dragon is based on Luo Guangzhong's 14th-century novel which romanticizes the heroic exploits of Shu King Liu Bei and his larger-than-life generals and advisor. Maintaining his Mandarin period blockbuster streak after A Battle of Wits and The Warlords, Andy Lau stars as legendary general Zhao Zilong (better known as Zhao Yun), immortalized in both Luo's novel and in popular culture as the paragon of courage, charisma, and strength. Starting off as a foot soldier, Zhao rises quickly in the ranks to become the top general under Liu Bei (Ngok Wah). He becomes a living legend in his time with his undefeated record and staggering feats, including single-handedly rescuing Liu's infant son from the grips of Wei King Cao Cao (Damian Lau). Through the many years of war, tides rise and ebb for the Kingdom of Shu and comrades fall one by one, leaving Zhao alone as the invincible general. With his legacy at stake, Zhao leads his final expedition against a Wei army now headed by Cao Cao's granddaughter Cao Ying (Maggie 'Twinkie' Q ). Other than leading man Andy Lau and pan-Asian beauty Maggie Q (Mission: Impossible III), Resurrection of the Dragon features a stunning line-up of veteran actors including some of Hong Kong's greatest stars of yesteryear. Producer Sammo Hung serves as the narrator of the film in the role of Pingan, Zhao's ambitious friend of humble achievements. Damian Lau, Iron Monkey's Yu Rong Guang, and Shaw Brothers heroes Ngok Wah and Ti Lung light up the screen in welcome supporting appearances, while rising action stars Andy On and Vanness Wu lead the way for a new generation. Though it takes some liberal departures from history and the original novel, Three Kingdoms: Resurrection of the Dragon hits the mark with its epic story, sweeping images, and fierce characterization, gallantly capturing the life and times of Three Kingdoms hero Zhao Zilong. Andy Lau stars as Zhao Zilong, a veteran general of the Kingdom of Shu who took a last stand against the invading forces from the Kingdom of Wei. Maggie Q is the fictional Cao Ying, a grand-daughter of the warlord Cao Cao, whose son Cao Pi became the first emperor of the Kingdom of Wei.The story depicts an alternate history, following the events that unfolded in the Three Kingdoms era through the life of the legendary Shu general Zhao Zilong. Zhao Zilong began his military career as a soldier in Liu Bei's army. Zhao Zilong once displayed his fine spear skills to Liu Bei in a small face-off with Guan Yu and Zhang Fei. This impressed Liu Bei, and he decided to promote Zhao Zilong to the rank of a general. Zhao Zilong was bestowed with the 'All Piercing Spear'.Zhao Zilong scored his first victory in battle by outwitting Cao Cao at the Battle of Changban. He managed to rescue Liu Bei's son, A Dou from the clutches of the forces of Cao Cao by fighting them single-handedly. Cao Cao's life was put in great peril and he also lost his personal weapon to Zhao Zilong. Cao Ying, who had witnessed Zhao Zilong's acts, swore to help her grandfather regain his lost pride by capturing Zhao Zilong alive.As history passed, Zhao Zilong had never lost in any battle he fought in, hence earning himself the title of 'The Undefeated General' (íY>'R). Cao Pi forced the last ruling Han emperor to abdicate in his favour and proclaimed himself Emperor of the Kingdom of Wei. Thereafter, Liu Bei assumed the title of Emperor of Shu-Han as a spiritual successor to the fallen Han dynasty by carrying on the family name. Zhao Zilong joined the ranks of Guan Yu, Zhang Fei, Ma Chao and Huang Zhong to be one of the Five Tiger Generals sworn to defend the Han imperial family. Years after Zhuge Liang's first failed Northern Expedition, he embarked on a second expedition. Zhao Zilong had reached the age of 71 by then, hence Zhuge Liang had doubts about allowing him to join in the expedition. However his persistence ensured him a role in the expedition. The Chancellor handed him two satches, instructing him to open them as per situations. Zhao Zilong set forth on the expedition expecting to achieve a major victory once more. His first feat was the slaying of the four sons of Wei general Han De (similar to the Novel). As Han De retreated, it became obvious that it was a ploy to lure Zhao Zilong into a trap, planned by the Wei commander Cao Ying. Zhao Zilong was forced to retreat to the Yellowbird Peak. It was there where Zhao Zilong pitted his last strength against Cao Ying.In a single one-to-one duel, Zhao Zilong bouted Cao Ying but decided to let her off. During the fight, the undefeated general received a battle scar for the first time ever in his career. The surbordinate generals of Zhao Zilong engaged in a fierce battle with the Wei forces, but were defeated after Cao Ying sacrificed Han De to bring gunpowder into the battlefield. All was lost for Zhao Zilong. He stripped off his armour, picked up his Piercing Spear, and charged towards the Wei forces in a last ditch effort, swearing to defend the Yellowbird Peak, and the dignity of the Kingdom of Shu-Han with the last general and last man.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",5
88,"Plot seems fractured and it just doesn't flow, probably as it jumps through time too quickly and because of this you cannot get indepth with the characters and story.  Mainly I think this is because the film is too short, it almost needs to be a trilogy!  There is not enough time in the film to get to know all the different characters and feel for them through their struggles.  Even the relationships between the characters during the film are so short it makes their own emotions seem fake.  I really thought it had potential and I got right into it at the start...but once he becomes 'old' it rushes through too much to feel as though you can get indepth in the film on all levels...I felt it just scratches the surface of what seems a wonderful story.  Awesome fight scenes make up for it though and I still enjoyed it, but left wanted more.  Subtitles move to quickly unfortunately.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",3
89,"This is the best movie I've seen in years! This is definitely a must have for fans of Dynasty Warriors and those who love movies based on Romance of the Three Kingdoms (Red Cliff). The battles are extremely violent, with a great cinematic flare. Also, there's no flying or dancing on heads in this film. That's something I don't mind in other films, but it credits this movie's excitement without going overboard on the effects. Andy Lau plays the role of Zhao Zilong perfectly, and you'll quickly find yourself in his corner cheering for this Tiger General and his lieutenants. The plot moves at a steady pace, with very little filler material. At the end of the movie, you'll be begging for there to be more!  This DVD is great quality. The subtitles are well done and easy to keep up with. The menus can be a little difficult to navigate (unless you can read traditional Chinese). This feature has everything you'd expect of a big-budget film. Do not pass this up!","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",5
90,"(1.) See 'Red Cliff' series - well, you probably already have so you are aware of the comparison (fair or unfair as it may be). (2.) Great acting and good photography and setting although how a desert water worn gully should figure into this bit of China's history is beyond me. (3.) The isolated small temple with dirt ramp was a bit theatrical and cheap. (4.) The swords and spears and other techy weapons look cutesy-decorative but don't instill much historical confidence in the viewer. (5.) The fighting, blood etc. was pretty typical ho-hum.  There's not much more to the movie as it was not meant to be an historically accurate recreation but an interpretation. Overall: Shallow, disjointed and forgettable.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",3
91,"The international version of Chi Bi (Red Cliff) is much better then this movie, but this is ok.  I got it for really cheep, and it was an entertaining movie, but thats about it.  Andy Lau and Samo are good in this, but with two great actors, good is a bit disappointing.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",3
92,"If ya ever played the video games: Dynasty Warriors or Romance of the 3 Kingdoms which are based on this China's greatest literary classic  from the period epic Three Kingdoms: Resurrection of the Dragon. You'll be familier with the characters like Lie Bei, his Five Tiger Generals (ÜÕ>') of the Kingdom of Shu: Zhao Yun, Guan Yu, Zhang Fei, Ma Chao and Huang Zhong;& thier enemy Cao Cao & Cao Pi in this film. Though big-budget Chinese epics have become a mighty familiar sight in recent years, the Three Kingdoms era and its fabled lore is rarely tackled in cinema, making this latest blockbuster from Daniel Lee (Dragon Squad, A Fighter's Blues) a groundbreaking effort. and directed by Daniel Lee with a reported budget of US$25 million.The film is one of the two Three Kingdoms-related films in 2008, the other being John Woo's Red Cliff but Deftly hitting screens before John Woo's Three Kingdoms adaptation Red Cliff, Resurrection of the Dragon is based on Luo Guangzhong's 14th-century novel which romanticizes the heroic exploits of Shu King Liu Bei and his larger-than-life generals and advisor. Maintaining his Mandarin period blockbuster streak after A Battle of Wits and The Warlords, Andy Lau stars as legendary general Zhao Zilong (better known as Zhao Yun), immortalized in both Luo's novel and in popular culture as the paragon of courage, charisma, and strength. Starting off as a foot soldier, Zhao rises quickly in the ranks to become the top general under Liu Bei (Ngok Wah). He becomes a living legend in his time with his undefeated record and staggering feats, including single-handedly rescuing Liu's infant son from the grips of Wei King Cao Cao (Damian Lau). Through the many years of war, tides rise and ebb for the Kingdom of Shu and comrades fall one by one, leaving Zhao alone as the invincible general. With his legacy at stake, Zhao leads his final expedition against a Wei army now headed by Cao Cao's granddaughter Cao Ying (Maggie 'Twinkie' Q ). Other than leading man Andy Lau and pan-Asian beauty Maggie Q (Mission: Impossible III), Resurrection of the Dragon features a stunning line-up of veteran actors including some of Hong Kong's greatest stars of yesteryear. Producer Sammo Hung serves as the narrator of the film in the role of Pingan, Zhao's ambitious friend of humble achievements. Damian Lau, Iron Monkey's Yu Rong Guang, and Shaw Brothers heroes Ngok Wah and Ti Lung light up the screen in welcome supporting appearances, while rising action stars Andy On and Vanness Wu lead the way for a new generation. Though it takes some liberal departures from history and the original novel, Three Kingdoms: Resurrection of the Dragon hits the mark with its epic story, sweeping images, and fierce characterization, gallantly capturing the life and times of Three Kingdoms hero Zhao Zilong. Andy Lau stars as Zhao Zilong, a veteran general of the Kingdom of Shu who took a last stand against the invading forces from the Kingdom of Wei. Maggie Q is the fictional Cao Ying, a grand-daughter of the warlord Cao Cao, whose son Cao Pi became the first emperor of the Kingdom of Wei.The story depicts an alternate history, following the events that unfolded in the Three Kingdoms era through the life of the legendary Shu general Zhao Zilong. Zhao Zilong began his military career as a soldier in Liu Bei's army. Zhao Zilong once displayed his fine spear skills to Liu Bei in a small face-off with Guan Yu and Zhang Fei. This impressed Liu Bei, and he decided to promote Zhao Zilong to the rank of a general. Zhao Zilong was bestowed with the 'All Piercing Spear'.Zhao Zilong scored his first victory in battle by outwitting Cao Cao at the Battle of Changban. He managed to rescue Liu Bei's son, A Dou from the clutches of the forces of Cao Cao by fighting them single-handedly. Cao Cao's life was put in great peril and he also lost his personal weapon to Zhao Zilong. Cao Ying, who had witnessed Zhao Zilong's acts, swore to help her grandfather regain his lost pride by capturing Zhao Zilong alive.As history passed, Zhao Zilong had never lost in any battle he fought in, hence earning himself the title of 'The Undefeated General' (íY>'R). Cao Pi forced the last ruling Han emperor to abdicate in his favour and proclaimed himself Emperor of the Kingdom of Wei. Thereafter, Liu Bei assumed the title of Emperor of Shu-Han as a spiritual successor to the fallen Han dynasty by carrying on the family name. Zhao Zilong joined the ranks of Guan Yu, Zhang Fei, Ma Chao and Huang Zhong to be one of the Five Tiger Generals sworn to defend the Han imperial family. Years after Zhuge Liang's first failed Northern Expedition, he embarked on a second expedition. Zhao Zilong had reached the age of 71 by then, hence Zhuge Liang had doubts about allowing him to join in the expedition. However his persistence ensured him a role in the expedition. The Chancellor handed him two satches, instructing him to open them as per situations. Zhao Zilong set forth on the expedition expecting to achieve a major victory once more. His first feat was the slaying of the four sons of Wei general Han De (similar to the Novel). As Han De retreated, it became obvious that it was a ploy to lure Zhao Zilong into a trap, planned by the Wei commander Cao Ying. Zhao Zilong was forced to retreat to the Yellowbird Peak. It was there where Zhao Zilong pitted his last strength against Cao Ying.In a single one-to-one duel, Zhao Zilong bouted Cao Ying but decided to let her off. During the fight, the undefeated general received a battle scar for the first time ever in his career. The surbordinate generals of Zhao Zilong engaged in a fierce battle with the Wei forces, but were defeated after Cao Ying sacrificed Han De to bring gunpowder into the battlefield. All was lost for Zhao Zilong. He stripped off his armour, picked up his Piercing Spear, and charged towards the Wei forces in a last ditch effort, swearing to defend the Yellowbird Peak, and the dignity of the Kingdom of Shu-Han with the last general and last man.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6",5
93,"Very 2 dimensional.  Characters are not developed.  It's more like a very long treatment than a stand alone movie. See 'Red Cliffs' to do this story the ultimate justice!","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",1
94,"This is not one of Andy Lau's better movies.There's nothing engaging in this movie.The battle scenes are not that great.The characters needed to be developed more and whatever happend to Andy Lau's girlfriend/love intrest that said she would wait for him until the war was over?Maybe I missed it because the story is kinda hard to follow too.I didn't like the ending either.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",2
95,"This is a poorly written, and directed take on 'Romance of the Three Kingdoms', which is a historical novel that is considered one of China's most important novel. The story follows a warrior named Zhao 'Zilong' Yun. The fist half of the movie is decent at best, the action scenes are poorly directed because it's difficult to tell what is going on. The second half of the movie, which completely abandons its historical source and follows some completely made up story where Zhao Zilong fights a fictional female general. The story jumps around from year to years and lacks any real emotional impact. Overall this movie was a horrible experience and a shame to the Three Kingdoms story itself.  You should get 'Red Cliffs' which is a movie that is also based on the Three Kingdoms, that came out around the same time as this one, is much, much better, and actually historical.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",2
96,"I love it.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",5
97,"This movie has had too much caffeine. The story is hard to follow due to the poor delivery. Stuff just happens and you don't know why.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",3
98,"It is a nice to have movie for a kung fu movie fan but it is not up to the level of Red Cliff. And it does not stick to the real story. In the reality, the general just died form old age and Cao Cao never had a daughter that was a martial art expert.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",3
99,"With the performers and director involved, most people would think this is just another martial arts movie.  It isn't.  While there are some truly stunning one on one fight scenes(with no wire flying or OTT antics, at that), this is a big scale historical epic set before the unification of China under the first emperor.  There are political machinations, brutal battles, and lifelong vendettas played out around the personal story of two men from one small town.  The visuals are stunning, and the Blu-ray enhances them superbly; it has wonderful music; and the cast are flawless.  Andy Lau and Sammo Hung show just how well they can act in this film, and it really is eye-opening.  A magnificent, moving feast that will leave you breathless.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",4
100,"THIS IS A GREAT MOVIE, GREAT FIGHT SCENES, IT LOOKS BEAUTIFUL, GREAT COSTUMES, BEAUTIFUL SETS, I LOVED IT. AND IT WASN'T CHEASY LIKE OTHER FILMS WITH THEIR 'BEGGAR CLAN' AND STUFF. I RECOMMEND IT TO ANYONE WHO LIKES FILMS LIKE 'HERO', 'CROUCHING TIGER, HIDDEN DRAGON', 'CURSE OF THE GOLDEN FLOWER' ETC. THE LEADING ACTOR 'ANDY LAU' WAS GREAT, HE WAS ALSO IN 'HOUSE OF FLYING DAGGERS'. I WAS NOT DISSAPOINTED, AND YOU WON'T BE EITHER.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",5
101,"Is there no english on this DVD or what? I clicked on all of the chinese options and not one has english subtitles.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7",5
102,"Good price, fast shipping! Thanks Good","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8",5
103,"Awesome movie. If you like karate you will love this movie.","https://www.amazon.com/Three-Kingdoms-English-Subtitled-Daniel/product-reviews/B003AN53S8/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8",5
104,"Prior to reading this book the Three Kingdoms of Ancient China: The History and Legacy of the Reunification of China after the Han Dynasty, I knew very little about the ancient history of China.  The book lists a website that can be used to translate Chinese words.  The ancient Chinese had a concept called Mandate of Heaven which is similar to the Divine Rights of Kings concept that was used in Europe.  The Mandate of Heaven in theory was given from heaven to a leader who would act in benevolence and righteousness for the Chinese people, and could be lost by the Emperor who did not display these characteristics.  The book describes in a concise and brief manner the fall of the Han Dynasty, the fighting that gave rise to the three kingdoms, and the final battles that led to the unification of China.  The book has an extensive bibliography.  I recommend the book to anyone who is interested in ancient Chinese history.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
105,"I believe the info is accurate but the style prevents reader involvement. Still looking for a good history of China.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
106,"The author does a good job of explaining this period in Chinese history.  However you tend to get lost with all the different Chinese names.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
107,"I AM INTERESTED IN STUDYING ABOUT ANCIENT CHINA AND THIS PIECE I DOWNLOADED IS VERY INFORMATIVE.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
108,"Tiny pamphlet.  There are definitely inconsistencies and inaccuracies when compared to other sources.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",1
109,"This book is short and well articulated. Good for history lovers who are pretty busy with other fields. Thank you.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
110,"I  want to thank every one and i am doing  better and please never give up my friends without your suppourt i thank you please keep on the protest and i love life and i am not quiting.Your all aswome. Much and ghangis khangis khan was a dipolimat a warrior and a respectful person and china saw many years of war that has conquered the three kindgoms of china and also my IQ 140 from a doctors visit i am resting i care about the people and i am proud of wjo i am and i love amazon. USA with standing rock. miss youll. Inwill be back on facebook soon. i wll keep you posted.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
111,"The author does a great job of explaining the Three Kingdoms Period as an overview, and there are good references, but I was hoping for more detail. The extensive use of the actual Chinese names was a nice touch too, along with the explanations of how they work.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
112,"Somehow I never felt as if I really was getting into this. It read more like a. Senior class project than a historical account of what must have been an important and formative part of China.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",2
113,"This Book was extremely short and In my Opinion left out a lot of important people and places. This was an Essay. Leave it at that!","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",2
114,"If you wish to study the history of China, this book is a good starter on the subject.","https://www.amazon.com/Three-Kingdoms-Ancient-China-Reunification/product-reviews/B01MFFJV12/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
